ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Discount_Level,Complaint_Ratio,Loyal_Customer,Shipping_Efficiency,Cost_Per_Weight
8082,4,0,5,4,142,3,1,0,8,5468,1,1,1.25,0,0.6666666666666666,0.02596927578639356
8083,3,0,4,4,115,3,2,1,7,4609,0,1,1.0,0,0.8,0.02495118246908223
8084,4,0,4,4,175,3,1,0,6,4600,1,1,1.0,0,0.8,0.03804347826086957
8085,0,0,2,5,239,2,1,0,9,5363,1,1,0.6666666666666666,0,1.6666666666666667,0.04456460936043259
8086,1,0,4,1,171,2,1,1,3,4271,0,1,1.3333333333333333,0,0.2,0.04003746195270429
8087,2,0,4,4,174,3,1,1,8,4348,0,1,1.0,0,0.8,0.04001839926402944
8088,4,0,4,1,164,3,0,0,1,5492,0,1,1.0,0,0.2,0.02986161689730517
8089,3,0,3,2,262,2,2,1,4,5738,0,1,1.0,0,0.5,0.04566050888811433
8090,4,0,3,5,262,2,2,0,7,4422,1,1,1.0,0,1.25,0.05924920850293985
8091,0,0,3,1,245,3,1,0,4,5449,0,1,0.75,0,0.25,0.044962378418058356
8092,1,0,3,4,184,3,1,0,2,4875,0,1,0.75,0,1.0,0.037743589743589746
8093,2,0,5,1,231,2,1,1,10,4892,1,1,1.6666666666666667,0,0.16666666666666666,0.047219950940310715
8094,4,0,5,1,226,4,0,0,2,5600,0,1,1.0,1,0.16666666666666666,0.040357142857142855
8095,3,0,4,1,211,3,2,0,2,5851,0,1,1.0,0,0.2,0.03606221158776277
8096,4,0,4,2,266,5,2,1,3,4578,0,1,0.6666666666666666,1,0.4,0.0581039755351682
8097,0,0,4,2,216,3,1,1,4,4309,1,1,1.0,0,0.4,0.05012763982362497
8098,1,0,4,3,153,3,1,1,5,5743,1,1,1.0,0,0.6,0.02664112833014104
8099,2,0,2,2,242,3,0,1,9,4717,0,1,0.5,0,0.6666666666666666,0.05130379478482086
8100,4,0,5,1,282,5,1,1,6,5182,1,1,0.8333333333333334,1,0.16666666666666666,0.05441914318795832
8101,3,2,4,1,165,3,2,0,10,4574,0,1,1.0,0,0.2,0.036073458679492784
8102,4,2,3,1,146,3,2,1,9,4944,1,1,0.75,0,0.25,0.02953074433656958
8103,0,2,5,3,113,3,2,0,5,4743,0,1,1.25,0,0.5,0.02382458359687961
8104,1,2,3,2,161,3,2,0,1,5757,0,1,0.75,0,0.5,0.027965954490185862
8105,2,2,2,2,219,2,2,1,8,4518,0,1,0.6666666666666666,0,0.6666666666666666,0.04847277556440903
8106,4,2,4,2,237,2,1,0,1,5261,0,1,1.3333333333333333,0,0.4,0.04504846987264779
8107,3,2,4,3,246,3,1,1,5,4384,0,1,1.0,0,0.6,0.05611313868613139
8108,4,2,3,4,229,6,2,0,3,5471,0,1,0.42857142857142855,1,1.0,0.04185706452202522
8109,0,2,3,3,195,3,1,1,1,4224,0,1,0.75,0,0.75,0.04616477272727273
8110,1,2,4,3,160,2,1,1,5,4522,1,1,1.3333333333333333,0,0.6,0.03538257408226449
8111,2,2,3,5,144,2,2,1,6,5983,0,1,1.0,0,1.25,0.024068193214106637
8112,4,2,3,3,217,4,2,0,3,5602,0,1,0.6,1,0.75,0.03873616565512317
8113,3,2,3,4,240,3,0,0,6,4412,0,1,0.75,0,1.0,0.05439709882139619
8114,4,2,3,2,210,3,2,1,8,4011,0,1,0.75,0,0.5,0.05235602094240838
8115,0,2,4,2,249,3,1,0,9,5459,1,1,1.0,0,0.4,0.0456127495878366
8116,1,2,4,1,178,3,0,1,3,5520,1,1,1.0,0,0.2,0.0322463768115942
8117,2,2,6,4,224,4,1,0,6,4493,0,1,1.2,1,0.5714285714285714,0.049855330514133094
8118,4,2,3,1,142,3,2,0,10,4915,1,1,0.75,0,0.25,0.0288911495422177
8119,3,2,4,5,163,2,2,0,10,5529,1,1,1.3333333333333333,0,1.0,0.029480918791824923
8120,4,2,4,1,261,4,2,0,10,4632,0,1,0.8,1,0.2,0.056347150259067356
8121,0,2,3,4,151,3,2,1,5,4767,1,1,0.75,0,1.0,0.03167610656597441
8122,1,2,4,2,197,2,2,1,3,4715,1,1,1.3333333333333333,0,0.4,0.04178154825026511
8123,2,2,6,3,155,2,2,0,1,4182,1,1,2.0,0,0.42857142857142855,0.03706360593017695
8124,4,2,3,5,152,4,2,1,2,4809,0,1,0.6,1,1.25,0.031607402786442085
8125,3,2,4,5,275,6,1,1,3,5008,0,1,0.5714285714285714,1,1.0,0.05491214057507987
8126,4,2,3,1,102,4,2,0,4,5936,1,1,0.6,1,0.25,0.017183288409703505
8127,0,2,4,1,285,2,1,1,4,4401,0,1,1.3333333333333333,0,0.2,0.06475800954328562
8128,1,2,4,5,248,2,2,1,10,4366,1,1,1.3333333333333333,0,1.0,0.056802565277141545
8129,2,2,3,4,274,3,1,0,7,5036,1,1,0.75,0,1.0,0.05440826052422557
8130,4,2,4,4,104,4,1,1,6,4323,1,1,0.8,1,0.8,0.02405736756881795
8131,3,2,5,4,176,3,2,1,10,5456,0,1,1.25,0,0.6666666666666666,0.03225806451612903
8132,4,2,5,4,237,3,2,0,1,4369,0,1,1.25,0,0.6666666666666666,0.05424582284275578
8133,0,2,4,4,247,2,2,1,9,5095,0,1,1.3333333333333333,0,0.8,0.048478900883218844
8134,1,2,5,5,212,5,1,0,6,4463,0,1,0.8333333333333334,1,0.8333333333333334,0.04750168048397939
8135,2,2,4,5,226,2,1,1,1,4532,0,1,1.3333333333333333,0,1.0,0.0498676081200353
8136,4,2,6,2,213,2,2,0,7,5415,0,1,2.0,0,0.2857142857142857,0.03933518005540166
8137,3,2,4,3,177,3,1,1,1,5282,0,1,1.0,0,0.6,0.03351003407800076
8138,4,2,4,5,235,4,2,1,6,4633,1,1,0.8,1,1.0,0.05072307360241744
8139,0,2,3,4,263,3,2,0,2,5741,1,1,0.75,0,1.0,0.04581083434941648
8140,1,2,3,3,181,3,1,0,10,5337,0,1,0.75,0,0.75,0.03391418399850103
8141,2,2,3,2,178,2,2,0,2,4122,0,1,1.0,0,0.5,0.043182920912178555
8142,4,2,3,5,243,3,2,0,4,4130,1,1,0.75,0,1.25,0.05883777239709443
8143,3,2,3,3,230,3,2,0,2,4742,1,1,0.75,0,0.75,0.04850274145929987
8144,4,2,4,3,106,2,2,0,6,5867,0,1,1.3333333333333333,0,0.6,0.018067155275268452
8145,0,2,4,5,266,3,2,0,2,4867,0,1,1.0,0,1.0,0.054653790836244096
8146,1,2,5,2,284,4,1,1,1,4171,1,1,1.0,1,0.3333333333333333,0.06808918724526493
8147,2,2,2,5,233,3,1,1,9,4751,1,1,0.5,0,1.6666666666666667,0.049042306882761524
8148,4,2,3,3,200,3,0,0,2,4777,1,1,0.75,0,0.75,0.04186728072011723
8149,3,2,3,2,176,2,2,0,1,5292,0,1,1.0,0,0.5,0.03325774754346183
8150,4,2,5,1,279,5,2,1,4,4405,1,1,0.8333333333333334,1,0.16666666666666666,0.06333711691259931
8151,0,2,3,3,164,3,0,1,9,5070,0,1,0.75,0,0.75,0.03234714003944773
8152,1,2,4,3,163,3,1,0,10,5002,1,1,1.0,0,0.6,0.03258696521391444
8153,2,2,4,5,254,3,2,0,3,4404,0,1,1.0,0,1.0,0.057674841053587646
8154,4,2,5,4,234,3,1,0,2,4269,0,1,1.25,0,0.6666666666666666,0.054813773717498245
8155,3,2,4,1,191,3,1,0,8,4021,1,1,1.0,0,0.2,0.047500621735886595
8156,4,2,3,3,224,3,2,0,5,4214,1,1,0.75,0,0.75,0.053156146179401995
8157,0,2,3,1,250,2,1,0,5,4232,0,1,1.0,0,0.25,0.05907372400756144
8158,1,2,4,5,101,6,2,1,8,4146,0,1,0.5714285714285714,1,1.0,0.024360829715388325
8159,2,2,3,2,227,3,2,1,6,5058,0,1,0.75,0,0.5,0.04487939897192566
8160,4,2,3,1,173,2,2,0,4,5521,0,1,1.0,0,0.25,0.031334903097264985
8161,3,2,4,3,209,5,2,1,6,4384,0,1,0.6666666666666666,1,0.6,0.04767335766423358
8162,4,2,3,5,241,3,1,0,4,4132,0,1,0.75,0,1.25,0.058325266214908036
8163,0,2,5,5,257,3,2,0,9,5972,0,1,1.25,0,0.8333333333333334,0.043034159410582716
8164,1,2,5,1,146,3,0,0,3,4345,1,1,1.25,0,0.16666666666666666,0.03360184119677791
8165,2,2,2,3,129,5,2,1,3,5444,1,1,0.3333333333333333,1,1.0,0.023695811903012492
8166,4,2,3,4,285,3,1,1,9,4768,1,1,0.75,0,1.0,0.059773489932885907
8167,3,2,3,1,133,3,1,0,5,5213,1,1,0.75,0,0.25,0.025513140226357183
8168,4,2,4,2,185,3,1,1,1,4786,0,1,1.0,0,0.4,0.03865440869201839
8169,0,2,5,5,193,4,2,1,8,5714,0,1,1.0,1,0.8333333333333334,0.03377668883444172
8170,1,2,5,4,228,6,2,1,5,4974,1,1,0.7142857142857143,1,0.6666666666666666,0.045838359469240045
8171,2,2,3,3,179,2,1,1,5,5058,0,1,1.0,0,0.75,0.03538948200869909
8172,4,2,4,2,224,3,1,0,9,4896,0,1,1.0,0,0.4,0.0457516339869281
8173,3,2,3,2,279,6,2,1,1,5855,0,1,0.42857142857142855,1,0.5,0.04765157984628523
8174,4,2,4,2,181,3,2,1,4,5717,0,1,1.0,0,0.4,0.031659961518278816
8175,0,2,5,5,198,2,2,1,9,4526,0,1,1.6666666666666667,0,0.8333333333333334,0.043747238179407864
8176,1,2,3,5,193,3,2,0,4,5817,0,1,0.75,0,1.25,0.03317861440605123
8177,2,2,5,4,184,3,1,0,1,4208,1,1,1.25,0,0.6666666666666666,0.043726235741444866
8178,4,2,5,2,139,3,1,1,9,5920,0,1,1.25,0,0.3333333333333333,0.02347972972972973
8179,3,2,5,3,210,3,1,1,5,4560,1,1,1.25,0,0.5,0.046052631578947366
8180,4,2,4,3,225,2,1,1,2,4520,1,1,1.3333333333333333,0,0.6,0.049778761061946904
8181,0,2,3,1,189,2,1,0,5,4738,0,1,1.0,0,0.25,0.03989024905023217
8182,1,2,4,5,164,4,1,0,4,5736,0,1,0.8,1,1.0,0.028591352859135284
8183,2,2,3,5,196,3,1,1,1,5303,1,1,0.75,0,1.25,0.03696021120120686
8184,4,2,5,3,246,2,2,0,1,4533,0,1,1.6666666666666667,0,0.5,0.054268696227663796
8185,3,2,4,4,188,4,1,0,10,4571,1,1,0.8,1,0.8,0.04112885583023408
8186,4,2,3,3,250,2,2,0,4,4380,0,1,1.0,0,0.75,0.05707762557077625
8187,0,2,4,2,156,4,2,0,2,5795,1,1,0.8,1,0.4,0.026919758412424503
8188,1,2,3,1,218,4,1,1,6,5480,1,1,0.6,1,0.25,0.03978102189781022
8189,2,2,5,5,172,2,1,1,5,5791,0,1,1.6666666666666667,0,0.8333333333333334,0.029701260576757038
8190,4,2,3,1,259,2,1,0,3,4380,0,1,1.0,0,0.25,0.0591324200913242
8191,3,2,3,3,231,3,2,0,9,4623,1,1,0.75,0,0.75,0.0499675535366645
8192,4,2,5,2,224,3,0,1,4,4271,0,1,1.25,0,0.3333333333333333,0.052446733785998595
8193,0,2,4,5,201,3,1,1,7,4048,0,1,1.0,0,1.0,0.049654150197628456
8194,1,1,4,2,189,2,2,1,5,4374,0,1,1.3333333333333333,0,0.4,0.043209876543209874
8195,2,1,5,4,265,3,2,1,10,4565,0,1,1.25,0,0.6666666666666666,0.05805038335158817
8196,4,1,3,5,147,3,2,1,5,5357,1,1,0.75,0,1.25,0.027440731752846743
8197,3,1,4,4,195,3,1,0,6,5783,0,1,1.0,0,0.8,0.03371952273906277
8198,4,1,4,5,216,3,2,0,7,5891,0,1,1.0,0,1.0,0.036666100831777286
8199,0,1,4,2,148,2,1,1,5,4031,0,1,1.3333333333333333,0,0.4,0.03671545522202927
8200,1,1,5,4,180,4,2,0,7,4200,1,1,1.0,1,0.6666666666666666,0.04285714285714286
8201,2,1,3,3,169,3,1,0,7,5976,0,1,0.75,0,0.75,0.028279785809906293
8202,4,1,3,4,200,3,1,0,7,5400,0,1,0.75,0,1.0,0.037037037037037035
8203,3,1,3,3,255,2,1,0,10,5632,0,1,1.0,0,0.75,0.04527698863636364
8204,4,1,4,3,238,2,1,0,1,4051,0,1,1.3333333333333333,0,0.6,0.05875092569735868
8205,0,1,3,4,163,3,2,1,5,5088,1,1,0.75,0,1.0,0.03203616352201258
8206,1,1,4,5,177,3,2,1,7,4031,1,1,1.0,0,1.0,0.04390969982634582
8207,2,1,4,5,206,3,2,1,5,5785,1,1,1.0,0,1.0,0.03560933448573898
8208,4,1,3,4,175,3,1,0,2,5272,0,1,0.75,0,1.0,0.03319423368740516
8209,3,1,5,5,247,2,2,1,5,4250,0,1,1.6666666666666667,0,0.8333333333333334,0.05811764705882353
8210,4,1,4,3,152,4,2,0,4,5809,0,1,0.8,1,0.6,0.026166293682217248
8211,0,1,4,4,162,3,1,0,8,5394,0,1,1.0,0,0.8,0.030033370411568408
8212,1,1,3,4,206,3,2,0,5,5915,0,1,0.75,0,1.0,0.03482671174978867
8213,2,1,3,4,186,4,1,0,6,5540,0,1,0.6,1,1.0,0.033574007220216605
8214,4,1,4,5,179,3,1,0,4,4487,0,1,1.0,0,1.0,0.03989302429240027
8215,3,1,3,5,172,3,2,0,7,4929,0,1,0.75,0,1.25,0.034895516331913165
8216,4,0,3,3,158,2,2,1,7,4865,0,1,1.0,0,0.75,0.03247687564234327
8217,0,0,6,5,143,5,0,1,9,4060,0,1,1.0,1,0.7142857142857143,0.03522167487684729
8218,1,0,5,3,171,3,2,0,7,4994,0,1,1.25,0,0.5,0.034241089307168605
8219,2,0,4,2,175,3,0,1,4,4426,0,1,1.0,0,0.4,0.03953908721192951
8220,4,0,4,5,173,3,2,0,8,4040,1,1,1.0,0,1.0,0.042821782178217825
8221,3,0,4,4,268,3,2,1,10,4531,0,1,1.0,0,0.8,0.05914809092915471
8222,4,0,4,5,232,3,1,0,8,5923,0,1,1.0,0,1.0,0.03916933986155664
8223,0,0,4,2,203,4,2,0,9,4217,0,1,0.8,1,0.4,0.048138487076120465
8224,1,0,3,4,140,3,1,1,3,5300,0,1,0.75,0,1.0,0.026415094339622643
8225,2,0,3,4,138,3,2,0,10,4327,1,1,0.75,0,1.0,0.03189276635082043
8226,4,0,5,1,262,3,2,1,9,5146,0,1,1.25,0,0.16666666666666666,0.05091333074232413
8227,3,0,4,1,245,3,1,0,9,4024,1,1,1.0,0,0.2,0.06088469184890656
8228,4,0,3,4,224,3,1,0,10,4806,1,1,0.75,0,1.0,0.046608406158967955
8229,0,0,3,4,186,2,1,0,4,4585,0,1,1.0,0,1.0,0.040567066521264995
8230,1,0,4,2,282,4,2,1,5,5422,1,1,0.8,1,0.4,0.052010328292143124
8231,2,0,5,1,266,3,1,1,8,4786,1,1,1.25,0,0.16666666666666666,0.055578771416631846
8232,4,0,4,2,256,4,1,0,7,5571,0,1,0.8,1,0.4,0.04595225273739006
8233,3,0,3,3,155,3,2,0,7,5464,0,1,0.75,0,0.75,0.028367496339677892
8234,4,0,2,4,142,3,0,1,2,5700,0,1,0.5,0,1.3333333333333333,0.024912280701754386
8235,0,0,6,3,229,8,2,1,6,4600,0,1,0.6666666666666666,1,0.42857142857142855,0.049782608695652174
8236,1,0,4,3,211,8,2,0,6,5583,0,1,0.4444444444444444,1,0.6,0.037793301092602545
8237,2,0,5,1,264,6,0,0,4,5337,0,1,0.7142857142857143,1,0.16666666666666666,0.04946599213041034
8238,4,2,6,1,217,4,2,1,3,5571,0,1,1.2,1,0.14285714285714285,0.03895171423442829
8239,3,2,5,3,145,3,1,1,3,4077,1,1,1.25,0,0.5,0.035565366691194505
8240,4,2,3,2,185,4,1,1,6,5854,0,1,0.6,1,0.5,0.03160232319781346
8241,0,2,4,4,221,10,0,1,6,5582,1,1,0.36363636363636365,1,0.8,0.03959154424937299
8242,1,2,4,5,208,3,1,0,8,4632,0,1,1.0,0,1.0,0.044905008635578586
8243,2,2,4,5,260,2,2,1,2,5368,0,1,1.3333333333333333,0,1.0,0.04843517138599106
8244,4,2,4,4,177,7,1,0,3,5646,1,1,0.5,1,0.8,0.03134962805526036
8245,3,2,4,1,144,4,1,0,10,4175,0,1,0.8,1,0.2,0.034491017964071856
8246,4,2,3,5,174,2,1,0,4,5692,0,1,1.0,0,1.25,0.03056921995783556
8247,0,2,3,2,215,4,0,1,1,4158,0,1,0.6,1,0.5,0.05170755170755171
8248,1,2,4,5,270,10,2,1,9,5085,1,1,0.36363636363636365,1,1.0,0.05309734513274336
8249,2,2,3,4,209,2,0,1,10,4540,0,1,1.0,0,1.0,0.0460352422907489
8250,4,2,5,1,103,5,1,0,10,5413,1,1,0.8333333333333334,1,0.16666666666666666,0.019028265287271383
8251,3,2,5,1,184,3,1,0,10,4674,1,1,1.25,0,0.16666666666666666,0.03936670945656825
8252,4,2,5,3,226,2,0,0,6,5033,0,1,1.6666666666666667,0,0.5,0.04490363600238426
8253,0,2,5,2,158,3,1,1,4,4324,0,1,1.25,0,0.3333333333333333,0.03654024051803885
8254,1,2,3,2,274,2,0,1,2,5029,0,1,1.0,0,0.5,0.05448399284151919
8255,2,2,3,4,245,3,2,0,7,5429,0,1,0.75,0,1.0,0.04512801620924664
8256,4,2,5,3,254,6,1,1,8,1932,0,1,0.7142857142857143,1,0.5,0.13146997929606624
8257,3,2,5,3,252,5,1,1,2,1312,1,1,0.8333333333333334,1,0.5,0.19207317073170732
8258,4,2,6,4,254,4,1,1,2,1174,0,1,1.2,1,0.5714285714285714,0.21635434412265758
8259,0,2,4,3,263,5,1,0,10,1762,0,1,0.6666666666666666,1,0.6,0.1492622020431328
8260,1,2,5,1,256,5,1,0,5,1970,0,1,0.8333333333333334,1,0.16666666666666666,0.1299492385786802
8261,2,2,6,5,264,4,2,0,9,1922,1,1,1.2,1,0.7142857142857143,0.13735691987513007
8262,4,2,4,2,237,5,1,1,6,1734,1,1,0.6666666666666666,1,0.4,0.13667820069204153
8263,3,2,4,1,226,5,2,0,2,1912,0,1,0.6666666666666666,1,0.2,0.11820083682008369
8264,4,2,7,1,289,4,1,0,4,1543,1,1,1.4,1,0.125,0.18729747245625405
8265,0,2,7,1,281,4,1,0,9,1235,0,1,1.4,1,0.125,0.22753036437246962
8266,1,2,5,5,258,5,1,1,6,1068,1,1,0.8333333333333334,1,0.8333333333333334,0.24157303370786518
8267,2,2,6,4,263,4,1,1,3,1276,0,1,1.2,1,0.5714285714285714,0.2061128526645768
8268,4,2,5,3,245,5,1,0,1,1605,0,1,0.8333333333333334,1,0.5,0.1526479750778816
8269,3,2,7,3,296,4,2,0,7,1427,0,1,1.4,1,0.375,0.20742817098808689
8270,4,2,7,4,286,4,1,1,3,1262,1,1,1.4,1,0.5,0.2266244057052298
8271,0,2,6,3,252,2,1,1,6,1470,1,1,2.0,0,0.42857142857142855,0.17142857142857143
8272,1,2,6,5,301,4,1,0,4,1707,1,1,1.2,1,0.7142857142857143,0.1763327475102519
8273,2,2,7,4,290,4,1,0,10,1886,1,1,1.4,1,0.5,0.1537645811240721
8274,4,2,7,2,247,4,2,0,9,1096,1,1,1.4,1,0.25,0.22536496350364962
8275,3,2,3,1,138,3,2,0,2,4766,1,1,0.75,0,0.25,0.028955098615190935
8276,4,2,5,4,262,3,2,0,6,4428,0,1,1.25,0,0.6666666666666666,0.05916892502258356
8277,0,2,4,2,245,3,1,0,5,5226,0,1,1.0,0,0.4,0.046880979716800615
8278,1,2,3,1,224,3,1,0,1,4862,1,1,0.75,0,0.25,0.04607157548334019
8279,2,2,3,1,186,2,1,0,1,5054,1,1,1.0,0,0.25,0.036802532647407994
8280,4,2,4,1,282,4,2,1,10,5065,0,1,0.8,1,0.2,0.05567620927936821
8281,3,2,5,4,266,3,1,1,2,5260,1,1,1.25,0,0.6666666666666666,0.05057034220532319
8282,4,2,4,5,256,4,1,0,8,5244,1,1,0.8,1,1.0,0.04881769641495042
8283,0,2,3,1,155,3,2,0,7,5709,0,1,0.75,0,0.25,0.02715011385531617
8284,1,2,2,5,142,3,0,1,10,5174,0,1,0.5,0,1.6666666666666667,0.027444916892153073
8285,2,2,6,5,229,8,2,0,2,4271,1,1,0.6666666666666666,1,0.7142857142857143,0.053617419808007494
8286,4,2,4,3,211,8,2,0,3,4550,0,1,0.4444444444444444,1,0.6,0.046373626373626374
8287,3,2,5,5,264,6,0,1,8,4644,1,1,0.7142857142857143,1,0.8333333333333334,0.056847545219638244
8288,4,2,6,4,217,4,2,0,4,4247,1,1,1.2,1,0.5714285714285714,0.051094890510948905
8289,0,2,5,4,145,3,1,1,2,4492,1,1,1.25,0,0.6666666666666666,0.03227960819234194
8290,1,2,3,5,185,4,1,1,9,5704,0,1,0.6,1,1.25,0.032433380084151475
8291,2,2,4,5,221,10,0,1,9,4646,0,1,0.36363636363636365,1,1.0,0.0475678002582867
8292,4,2,4,2,208,3,1,1,8,4342,0,1,1.0,0,0.4,0.04790419161676647
8293,3,2,4,4,260,2,2,1,6,4474,0,1,1.3333333333333333,0,0.8,0.058113544926240504
8294,4,2,4,5,177,7,1,0,2,4299,0,1,0.5,1,1.0,0.041172365666434056
8295,0,2,4,1,144,4,1,1,8,4970,0,1,0.8,1,0.2,0.0289738430583501
8296,1,2,3,3,174,2,1,0,1,5556,0,1,1.0,0,0.75,0.03131749460043196
8297,2,2,3,2,215,4,0,1,2,4673,1,1,0.6,1,0.5,0.04600898780226835
8298,4,2,4,1,270,10,2,0,5,5494,1,1,0.36363636363636365,1,0.2,0.049144521295959226
8299,3,2,3,4,209,2,0,0,5,4363,0,1,1.0,0,1.0,0.047902819161127666
8300,4,2,5,1,103,5,1,1,3,4966,0,1,0.8333333333333334,1,0.16666666666666666,0.020741039065646394
8301,0,2,5,2,184,3,1,0,4,4552,0,1,1.25,0,0.3333333333333333,0.040421792618629174
8302,1,2,5,3,226,2,0,0,2,4219,0,1,1.6666666666666667,0,0.5,0.05356719601801375
8303,2,2,5,4,158,3,1,0,10,4670,1,1,1.25,0,0.6666666666666666,0.033832976445396144
8304,4,2,3,1,274,2,0,1,2,4352,0,1,1.0,0,0.25,0.06295955882352941
8305,3,2,3,2,245,3,2,0,7,4121,0,1,0.75,0,0.5,0.05945158942004368
8306,4,2,5,4,254,6,1,1,4,1850,1,1,0.7142857142857143,1,0.6666666666666666,0.1372972972972973
8307,0,2,5,4,252,5,1,1,9,1133,1,1,0.8333333333333334,1,0.6666666666666666,0.22241835834068843
8308,1,2,6,2,254,4,1,0,9,1626,0,1,1.2,1,0.2857142857142857,0.15621156211562115
8309,2,2,4,1,263,5,1,1,3,1777,0,1,0.6666666666666666,1,0.2,0.14800225098480585
8310,4,2,5,5,256,5,1,0,10,1333,1,1,0.8333333333333334,1,0.8333333333333334,0.19204801200300076
8311,3,2,6,3,264,4,2,1,5,1397,0,1,1.2,1,0.42857142857142855,0.1889763779527559
8312,4,2,4,1,237,5,1,0,5,1041,0,1,0.6666666666666666,1,0.2,0.2276657060518732
8313,0,2,4,1,226,5,2,1,6,1723,0,1,0.6666666666666666,1,0.2,0.13116656993615786
8314,1,2,7,4,289,4,1,1,1,1657,0,1,1.4,1,0.5,0.1744115872057936
8315,2,2,7,2,281,4,1,0,6,1118,1,1,1.4,1,0.25,0.2513416815742397
8316,4,2,5,5,258,5,1,0,10,1719,1,1,0.8333333333333334,1,0.8333333333333334,0.15008726003490402
8317,3,2,6,5,263,4,1,1,10,1669,0,1,1.2,1,0.7142857142857143,0.15757938885560216
8318,4,2,5,3,245,5,1,0,10,1112,0,1,0.8333333333333334,1,0.5,0.22032374100719423
8319,0,2,7,3,296,4,2,0,2,1304,1,1,1.4,1,0.375,0.22699386503067484
8320,1,2,7,3,286,4,1,1,2,1712,1,1,1.4,1,0.375,0.16705607476635514
8321,2,2,6,5,299,4,1,0,1,1629,1,1,1.2,1,0.7142857142857143,0.18354818907305095
8322,4,2,6,4,253,4,2,1,10,1248,0,1,1.2,1,0.5714285714285714,0.20272435897435898
8323,3,2,7,5,269,4,2,0,9,1835,0,1,1.4,1,0.625,0.14659400544959128
8324,4,2,5,1,267,5,2,0,3,1194,1,1,0.8333333333333334,1,0.16666666666666666,0.2236180904522613
8325,0,2,5,4,226,5,2,0,4,1518,0,1,0.8333333333333334,1,0.6666666666666666,0.14888010540184454
8326,1,2,6,4,278,4,1,1,3,1141,1,1,1.2,1,0.5714285714285714,0.24364592462751972
8327,2,2,4,4,232,5,2,1,2,1386,0,1,0.6666666666666666,1,0.8,0.1673881673881674
8328,4,2,6,4,287,4,1,0,5,1972,1,1,1.2,1,0.5714285714285714,0.14553752535496958
8329,3,2,4,2,228,5,1,1,6,1718,0,1,0.6666666666666666,1,0.4,0.13271245634458673
8330,4,2,5,1,232,5,1,1,4,1776,0,1,0.8333333333333334,1,0.16666666666666666,0.13063063063063063
8331,0,1,6,5,308,4,1,1,8,1569,1,1,1.2,1,0.7142857142857143,0.19630337794773742
8332,1,1,7,5,287,4,1,0,8,1748,0,1,1.4,1,0.625,0.16418764302059496
8333,2,1,6,3,246,4,2,0,8,1741,0,1,1.2,1,0.42857142857142855,0.14129810453762207
8334,4,1,4,1,262,6,1,1,1,1627,1,1,0.5714285714285714,1,0.2,0.16103257529194837
8335,3,1,6,4,275,4,1,1,10,1005,0,1,1.2,1,0.5714285714285714,0.2736318407960199
8336,4,1,5,4,236,5,2,0,2,1664,1,1,0.8333333333333334,1,0.6666666666666666,0.14182692307692307
8337,0,1,5,2,221,6,2,1,2,1781,1,1,0.7142857142857143,1,0.3333333333333333,0.12408759124087591
8338,1,1,5,4,271,5,1,1,4,1320,0,1,0.8333333333333334,1,0.6666666666666666,0.2053030303030303
8339,2,1,4,4,229,5,1,1,9,1361,0,1,0.6666666666666666,1,0.8,0.16825863335782512
8340,4,1,5,1,291,4,1,0,3,1663,1,1,1.0,1,0.16666666666666666,0.17498496692723992
8341,3,1,5,5,261,6,2,0,1,1082,0,1,0.7142857142857143,1,0.8333333333333334,0.2412199630314233
8342,4,1,6,4,285,4,2,0,10,1422,0,1,1.2,1,0.5714285714285714,0.20042194092827004
8343,0,1,6,4,262,5,1,1,9,1369,0,1,1.0,1,0.5714285714285714,0.19138056975894813
8344,1,1,4,5,219,5,1,1,2,1260,0,1,0.6666666666666666,1,1.0,0.1738095238095238
8345,2,1,6,1,302,4,1,0,1,1622,1,1,1.2,1,0.14285714285714285,0.18618988902589395
8346,4,1,4,4,269,5,2,0,2,1473,0,1,0.6666666666666666,1,0.8,0.1826205023761032
8347,3,1,5,4,260,5,1,1,10,1708,1,1,0.8333333333333334,1,0.6666666666666666,0.1522248243559719
8348,4,1,7,2,297,4,1,0,7,1383,1,1,1.4,1,0.25,0.21475054229934923
8349,0,1,6,1,278,4,2,1,6,1576,0,1,1.2,1,0.14285714285714285,0.17639593908629442
8350,1,1,5,3,265,5,1,0,3,1005,1,1,0.8333333333333334,1,0.5,0.263681592039801
8351,2,1,6,2,286,4,1,0,5,1248,1,1,1.2,1,0.2857142857142857,0.22916666666666666
8352,4,1,6,2,248,4,1,0,10,1563,1,1,1.2,1,0.2857142857142857,0.15866922584772872
8353,3,0,6,5,302,4,1,0,7,1592,0,1,1.2,1,0.7142857142857143,0.18969849246231155
8354,4,0,6,1,272,4,1,0,2,1018,0,1,1.2,1,0.14285714285714285,0.26719056974459726
8355,0,0,6,4,279,4,1,0,10,1462,1,1,1.2,1,0.5714285714285714,0.1908344733242134
8356,1,0,4,2,255,5,2,1,2,1255,0,1,0.6666666666666666,1,0.4,0.20318725099601595
8357,2,0,5,4,245,5,2,0,4,1771,1,1,0.8333333333333334,1,0.6666666666666666,0.1383399209486166
